algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
"StackingClassifier(estimators=[('e1', HistGradientBoostingClassifier()),
                               ('e2',
                                RandomForestClassifier(max_depth=25,
                                                       max_features='log2',
                                                       n_estimators=500,
                                                       n_jobs=-1)),
                               ('e3',
                                XGBClassifier(alpha=0.5, base_score=0.5,
                                              booster='gbtree',
                                              colsample_bylevel=1,
                                              colsample_bynode=1,
                                              colsample_bytree=0.6,
                                              enable_categorical=False, eta=0.1,
                                              eval_metric='mlogloss', gamma=0.5,
                                              gpu_id=-1, importance_type=None,
                                              interaction_constraints='',
                                              lambda=0.1,
                                              learning_rate=0.0500000007,
                                              max_delta_step=0, max_depth=5,
                                              min_child_weight=5, missing=nan,
                                              monotone_constraints='()',
                                              n_estimators=100, n_jobs=12,
                                              num_parallel_tree=1,
                                              objective='multi:softprob',
                                              predictor='auto', random_state=0,
                                              reg_alpha=1,
                                              reg_lambda=0.00999999978,
                                              scale_pos_weight=None,
                                              subsample=0.6, ...))],
                   n_jobs=-1)","OrderedDict([('stack_method', 'auto')])","('sulphates', 'pH', 'density', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",9,54.36702779999905,0.004442493643028953,3721.484375,0.9166666666666666,0.9165459180246924,0.9163483616257089,0.9168704156479217,0.989576536721422,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   1 105  29   1   0]
 [  0   1  26 104   5   0]
 [  0   0   0   5 131   0]
 [  0   0   0   0   0 137]]"
HistGradientBoostingClassifier(),"OrderedDict([('warm_start', False)])","('sulphates', 'pH', 'density', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'volatile acidity', 'fixed acidity')",8,5.4606681000004755,0.000182605378965484,2875.4609375,0.9166666666666666,0.9153949720144843,0.9147958581116677,0.9168704156479217,0.9867156859230366,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   1 109  25   1   0]
 [  0   1  28  97  10   0]
 [  0   0   0   2 134   0]
 [  0   0   0   0   0 137]]"
"StackingClassifier(estimators=[('e1', HistGradientBoostingClassifier()),
                               ('e2',
                                RandomForestClassifier(max_depth=25,
                                                       max_features='log2',
                                                       n_estimators=500,
                                                       n_jobs=-1)),
                               ('e3',
                                XGBClassifier(alpha=0.5, base_score=0.5,
                                              booster='gbtree',
                                              colsample_bylevel=1,
                                              colsample_bynode=1,
                                              colsample_bytree=0.6,
                                              enable_categorical=False, eta=0.1,
                                              eval_metric='mlogloss', gamma=0.5,
                                              gpu_id=-1, importance_type=None,
                                              interaction_constraints='',
                                              lambda=0.1,
                                              learning_rate=0.0500000007,
                                              max_delta_step=0, max_depth=5,
                                              min_child_weight=5, missing=nan,
                                              monotone_constraints='()',
                                              n_estimators=100, n_jobs=12,
                                              num_parallel_tree=1,
                                              objective='multi:softprob',
                                              predictor='auto', random_state=0,
                                              reg_alpha=1,
                                              reg_lambda=0.00999999978,
                                              scale_pos_weight=None,
                                              subsample=0.6, ...))],
                   n_jobs=-1)","OrderedDict([('stack_method', 'auto')])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,28.97353170000133,0.0024745911980422614,3018.421875,0.9129901960784315,0.9114909166664132,0.910601996524801,0.91320293398533,0.9873197628146758,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  1   2 106  26   1   0]
 [  0   1  28  97  10   0]
 [  0   0   0   2 134   0]
 [  0   0   0   0   0 137]]"
"StackingClassifier(estimators=[('e1', HistGradientBoostingClassifier()),
                               ('e2',
                                RandomForestClassifier(max_depth=25,
                                                       max_features='log2',
                                                       n_estimators=500,
                                                       n_jobs=-1)),
                               ('e3',
                                XGBClassifier(alpha=0.5, base_score=0.5,
                                              booster='gbtree',
                                              colsample_bylevel=1,
                                              colsample_bynode=1,
                                              colsample_bytree=0.6,
                                              enable_categorical=False, eta=0.1,
                                              eval_metric='mlogloss', gamma=0.5,
                                              gpu_id=-1, importance_type=None,
                                              interaction_constraints='',
                                              lambda=0.1,
                                              learning_rate=0.0500000007,
                                              max_delta_step=0, max_depth=5,
                                              min_child_weight=5, missing=nan,
                                              monotone_constraints='()',
                                              n_estimators=100, n_jobs=12,
                                              num_parallel_tree=1,
                                              objective='multi:softprob',
                                              predictor='auto', random_state=0,
                                              reg_alpha=1,
                                              reg_lambda=0.00999999978,
                                              scale_pos_weight=None,
                                              subsample=0.6, ...))],
                   n_jobs=-1)","OrderedDict([('stack_method', 'auto')])","('sulphates', 'pH', 'density', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'fixed acidity')",8,60.31703500000003,0.0042427979217620065,3760.78125,0.9117647058823529,0.9115548534739982,0.911167933648336,0.9119804400977995,0.988689242770795,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   0 106  30   0   0]
 [  0   2  29  99   6   0]
 [  0   0   0   5 131   0]
 [  0   0   0   0   0 137]]"
"StackingClassifier(estimators=[('e1', HistGradientBoostingClassifier()),
                               ('e2',
                                RandomForestClassifier(max_depth=25,
                                                       max_features='log2',
                                                       n_estimators=500,
                                                       n_jobs=-1)),
                               ('e3',
                                XGBClassifier(alpha=0.5, base_score=0.5,
                                              booster='gbtree',
                                              colsample_bylevel=1,
                                              colsample_bynode=1,
                                              colsample_bytree=0.6,
                                              enable_categorical=False, eta=0.1,
                                              eval_metric='mlogloss', gamma=0.5,
                                              gpu_id=-1, importance_type=None,
                                              interaction_constraints='',
                                              lambda=0.1,
                                              learning_rate=0.0500000007,
                                              max_delta_step=0, max_depth=5,
                                              min_child_weight=5, missing=nan,
                                              monotone_constraints='()',
                                              n_estimators=100, n_jobs=12,
                                              num_parallel_tree=1,
                                              objective='multi:softprob',
                                              predictor='auto', random_state=0,
                                              reg_alpha=1,
                                              reg_lambda=0.00999999978,
                                              scale_pos_weight=None,
                                              subsample=0.6, ...))],
                   n_jobs=-1)","OrderedDict([('stack_method', 'auto')])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'residual sugar', 'citric acid', 'fixed acidity')",8,54.48010729999805,0.004029420293399863,3879.8046875,0.9056372549019608,0.9050874195787558,0.9045019330817916,0.9058679706601467,0.9884293283812173,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   1 105  30   0   0]
 [  0   0  32  95   9   0]
 [  0   0   0   5 131   0]
 [  0   0   0   0   0 137]]"
"StackingClassifier(estimators=[('e1', HistGradientBoostingClassifier()),
                               ('e2',
                                RandomForestClassifier(max_depth=25,
                                                       max_features='log2',
                                                       n_estimators=500,
                                                       n_jobs=-1)),
                               ('e3',
                                XGBClassifier(alpha=0.5, base_score=0.5,
                                              booster='gbtree',
                                              colsample_bylevel=1,
                                              colsample_bynode=1,
                                              colsample_bytree=0.6,
                                              enable_categorical=False, eta=0.1,
                                              eval_metric='mlogloss', gamma=0.5,
                                              gpu_id=-1, importance_type=None,
                                              interaction_constraints='',
                                              lambda=0.1,
                                              learning_rate=0.0500000007,
                                              max_delta_step=0, max_depth=5,
                                              min_child_weight=5, missing=nan,
                                              monotone_constraints='()',
                                              n_estimators=100, n_jobs=12,
                                              num_parallel_tree=1,
                                              objective='multi:softprob',
                                              predictor='auto', random_state=0,
                                              reg_alpha=1,
                                              reg_lambda=0.00999999978,
                                              scale_pos_weight=None,
                                              subsample=0.6, ...))],
                   n_jobs=-1)","OrderedDict([('stack_method', 'auto')])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'fixed acidity')",9,54.15124459999788,0.0038425079462101226,3618.05078125,0.9056372549019608,0.904929019221071,0.9042651697701111,0.9058679706601467,0.9895353089216959,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  0   0 106  30   0   0]
 [  0   1  31  94  10   0]
 [  0   0   0   5 131   0]
 [  0   0   0   0   0 137]]"
HistGradientBoostingClassifier(),"OrderedDict([('warm_start', False)])","('sulphates', 'pH', 'density', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",9,7.71607309999672,0.00018615831295547787,2852.1015625,0.9044117647058822,0.9016657103848411,0.9010580900584936,0.9046454767726161,0.9859305652152092,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  1   1 107  26   1   0]
 [  0   3  27  89  17   0]
 [  0   0   0   2 134   0]
 [  0   0   0   0   0 137]]"
"VotingClassifier(estimators=[('e1', HistGradientBoostingClassifier()),
                             ('e2',
                              RandomForestClassifier(max_depth=25,
                                                     max_features='log2',
                                                     n_estimators=500,
                                                     n_jobs=-1)),
                             ('e3',
                              XGBClassifier(alpha=0.5, base_score=0.5,
                                            booster='gbtree',
                                            colsample_bylevel=1,
                                            colsample_bynode=1,
                                            colsample_bytree=0.6,
                                            enable_categorical=False, eta=0.1,
                                            eval_metric='mlogloss', gamma=0.5,
                                            gp...
                                            interaction_constraints='',
                                            lambda=0.1,
                                            learning_rate=0.0500000007,
                                            max_delta_step=0, max_depth=5,
                                            min_child_weight=5, missing=nan,
                                            monotone_constraints='()',
                                            n_estimators=100, n_jobs=12,
                                            num_parallel_tree=1,
                                            objective='multi:softprob',
                                            predictor='auto', random_state=0,
                                            reg_alpha=1,
                                            reg_lambda=0.00999999978,
                                            scale_pos_weight=None,
                                            subsample=0.6, ...))],
                 n_jobs=-1, voting='soft')","OrderedDict([('voting', 'soft')])","('sulphates', 'pH', 'density', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",9,5.4646895000041695,0.0014787699266471774,2956.171875,0.9044117647058822,0.901468279812421,0.9007593963549476,0.9046454767726161,0.9840214993539215,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  1   2 107  25   1   0]
 [  0   3  27  89  16   1]
 [  0   0   0   2 134   0]
 [  0   0   0   0   0 137]]"
HistGradientBoostingClassifier(),"OrderedDict([('warm_start', False)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,6.108433099998365,0.00020298092909388398,2593.44140625,0.9007352941176471,0.8981402497350766,0.8971745540394093,0.9009779951100244,0.9867389885924471,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  1   2 103  28   2   0]
 [  0   1  29  90  15   1]
 [  0   0   0   2 134   0]
 [  0   0   0   0   0 137]]"
"RandomForestClassifier(max_depth=25, max_features='log2', n_estimators=500,
                       n_jobs=-1)","OrderedDict([('max_depth', 30), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1200)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,3.0883032999990974,0.004830978117360866,3052.92578125,0.8995098039215685,0.8967882634907851,0.8956103092242075,0.8997555012224939,0.9877759573812102,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  1   2 103  29   1   0]
 [  0   2  29  89  15   1]
 [  0   0   0   2 134   0]
 [  0   0   0   0   0 137]]"
