algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'euclidean', 'n_jobs': -1, 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.007709600000000094,0.0003360037499999968,1422.24609375,0.2743566176470588,0.5593167701863353,0.5508866995073891,0.571875,0.7196544630454338,"[[ 0  1  0  1  0  0]
 [ 1  0  5  5  0  0]
 [ 1  0 90 41  4  0]
 [ 0  1 40 78  8  1]
 [ 0  0  5 20 15  0]
 [ 0  0  0  0  3  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'euclidean', 'n_jobs': -1, 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004183300000001111,0.0003295165624999985,1422.89453125,0.29770220588235297,0.5985163799530193,0.5905937701627357,0.615625,0.7558886957369856,"[[ 0  0  1  1  0  0]
 [ 0  0  5  6  0  0]
 [ 0  1 98 36  1  0]
 [ 0  0 39 82  7  0]
 [ 0  0  2 21 17  0]
 [ 0  0  0  2  1  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'euclidean', 'n_jobs': -1, 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004381999999999664,0.00033444812499999754,1422.8359375,0.2933823529411765,0.5929356696164365,0.5821562543416848,0.6125,0.758524489278863,"[[  0   0   1   1   0   0]
 [  0   0   8   3   0   0]
 [  0   0 100  35   1   0]
 [  0   0  40  80   8   0]
 [  0   0   2  22  16   0]
 [  0   0   0   2   1   0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0037210999999999217,0.00036064312499999306,1422.54296875,0.2845741421568628,0.5785731504333352,0.5703429162910281,0.590625,0.72521790245562,"[[ 0  1  0  1  0  0]
 [ 1  0  7  3  0  0]
 [ 0  3 96 35  2  0]
 [ 0  1 39 77 10  1]
 [ 0  0  7 17 16  0]
 [ 0  0  0  1  2  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004379899999999992,0.000356583437499991,1422.76171875,0.2853860294117647,0.5800285231712612,0.5713068181818182,0.6,0.7408882169718084,"[[ 0  0  1  1  0  0]
 [ 0  0  8  3  0  0]
 [ 0  0 99 37  0  0]
 [ 0  0 42 78  8  0]
 [ 0  0  3 22 15  0]
 [ 0  0  0  2  1  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.00350209999999862,0.0003590471874999945,1422.8359375,0.2852787990196079,0.5862946428571428,0.5776224415204678,0.60625,0.7480345738371958,"[[ 0  0  1  1  0  0]
 [ 0  0  8  3  0  0]
 [ 0  0 97 39  0  0]
 [ 0  0 37 83  8  0]
 [ 0  0  1 25 14  0]
 [ 0  0  0  1  2  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'minkowski', 'n_jobs': -1, 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.00400470000000297,0.0003148974999999998,1422.5625,0.2743566176470588,0.5593167701863353,0.5508866995073891,0.571875,0.7196544630454338,"[[ 0  1  0  1  0  0]
 [ 1  0  5  5  0  0]
 [ 1  0 90 41  4  0]
 [ 0  1 40 78  8  1]
 [ 0  0  5 20 15  0]
 [ 0  0  0  0  3  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'minkowski', 'n_jobs': -1, 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0036187999999981457,0.0003245143749999957,1422.58984375,0.29770220588235297,0.5985163799530193,0.5905937701627357,0.615625,0.7558886957369856,"[[ 0  0  1  1  0  0]
 [ 0  0  5  6  0  0]
 [ 0  1 98 36  1  0]
 [ 0  0 39 82  7  0]
 [ 0  0  2 21 17  0]
 [ 0  0  0  2  1  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'minkowski', 'n_jobs': -1, 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003880000000002326,0.00033325312499999927,1422.73046875,0.2933823529411765,0.5929356696164365,0.5821562543416848,0.6125,0.758524489278863,"[[  0   0   1   1   0   0]
 [  0   0   8   3   0   0]
 [  0   0 100  35   1   0]
 [  0   0  40  80   8   0]
 [  0   0   2  22  16   0]
 [  0   0   0   2   1   0]]"
<class 'sklearn.naive_bayes.GaussianNB'>,{'priors': None},"('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0025538000000011607,4.104000000000329e-05,1423.33203125,0.4431335412953061,0.5768365079087862,0.5789468708640575,0.575,0.7324032065955333,"[[ 1  0  1  0  0  0]
 [ 0  1  7  2  1  0]
 [ 1  6 88 39  2  0]
 [ 0  5 33 72 16  2]
 [ 0  0  3 15 21  1]
 [ 0  0  0  1  1  1]]"
