algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'euclidean', 'n_jobs': -1, 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0031521000000012123,0.00034462531250001316,1423.0859375,0.29298406862745097,0.5875944622287887,0.579464192523894,0.596875,0.7507592997723641,"[[ 0  1  1  0  0  0]
 [ 1  0  5  5  0  0]
 [ 2  3 95 35  1  0]
 [ 0  1 35 78 14  0]
 [ 0  0  7 15 18  0]
 [ 0  0  0  1  2  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'euclidean', 'n_jobs': -1, 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0030554000000009296,0.0003108959374999998,1423.515625,0.2973192401960784,0.595975499092559,0.5833345096932053,0.615625,0.7458401134284368,"[[  0   0   2   0   0   0]
 [  0   0   5   6   0   0]
 [  0   0 103  33   0   0]
 [  0   0  41  77  10   0]
 [  0   0   2  21  17   0]
 [  0   0   1   1   1   0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'euclidean', 'n_jobs': -1, 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0030402999999949998,0.0003046775000000057,1423.5,0.28939950980392154,0.5862175879951451,0.5724850585411257,0.603125,0.7536034140481661,"[[  0   1   1   0   0   0]
 [  0   0   6   5   0   0]
 [  0   0 101  33   2   0]
 [  0   1  38  76  13   0]
 [  0   0   2  22  16   0]
 [  0   0   1   1   1   0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0036739000000025612,0.0003869434374999869,1423.71484375,0.28386948529411765,0.5647889206392458,0.5556257135160789,0.575,0.7204630538064418,"[[ 0  1  1  0  0  0]
 [ 0  0  6  4  1  0]
 [ 0  4 95 37  0  0]
 [ 0  2 38 71 17  0]
 [ 0  0  7 15 18  0]
 [ 0  0  0  2  1  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004257100000003788,0.0004184271875000034,1423.90234375,0.3009037990196079,0.592422182821119,0.5791169749662358,0.609375,0.7337088364495048,"[[ 0  0  2  0  0  0]
 [ 0  0  6  5  0  0]
 [ 0  0 97 38  1  0]
 [ 0  0 39 79 10  0]
 [ 0  0  2 19 19  0]
 [ 0  0  0  1  2  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0030824999999978786,0.000328582812499989,1423.984375,0.2897824754901961,0.5848513521228614,0.5732160450387052,0.603125,0.7552153270924552,"[[ 0  0  2  0  0  0]
 [ 0  0  6  5  0  0]
 [ 0  0 96 39  1  0]
 [ 0  0 39 81  8  0]
 [ 0  0  2 22 16  0]
 [ 0  0  0  0  3  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'minkowski', 'n_jobs': -1, 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.007536599999994564,0.00034831531249999157,1423.58203125,0.29298406862745097,0.5875944622287887,0.579464192523894,0.596875,0.7507592997723641,"[[ 0  1  1  0  0  0]
 [ 1  0  5  5  0  0]
 [ 2  3 95 35  1  0]
 [ 0  1 35 78 14  0]
 [ 0  0  7 15 18  0]
 [ 0  0  0  1  2  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'minkowski', 'n_jobs': -1, 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0030857000000068524,0.00029658187499999046,1423.8359375,0.2973192401960784,0.595975499092559,0.5833345096932053,0.615625,0.7458401134284368,"[[  0   0   2   0   0   0]
 [  0   0   5   6   0   0]
 [  0   0 103  33   0   0]
 [  0   0  41  77  10   0]
 [  0   0   2  21  17   0]
 [  0   0   1   1   1   0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'minkowski', 'n_jobs': -1, 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003047100000003411,0.00031423374999999253,1423.71484375,0.28939950980392154,0.5862175879951451,0.5724850585411257,0.603125,0.7536034140481661,"[[  0   1   1   0   0   0]
 [  0   0   6   5   0   0]
 [  0   0 101  33   2   0]
 [  0   1  38  76  13   0]
 [  0   0   2  22  16   0]
 [  0   0   1   1   1   0]]"
<class 'sklearn.naive_bayes.GaussianNB'>,{'priors': None},"('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0018585999999984892,3.237812499998771e-05,1423.76171875,0.30597704991087343,0.5319056997219647,0.5426947087614243,0.525,0.7227195681608837,"[[ 0  2  0  0  0  0]
 [ 0  2  6  2  0  1]
 [ 1  7 83 43  2  0]
 [ 2  4 34 60 24  4]
 [ 0  0  1 16 23  0]
 [ 0  0  0  0  3  0]]"
