algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
"RandomForestClassifier(max_features='log2', min_samples_split=10,
                       n_estimators=800, n_jobs=-1)","OrderedDict([('max_depth', 15), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 500)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,0.9012941000000865,0.0011205178484109959,2299.76171875,0.9166666666666666,0.9149873201973928,0.915472097947337,0.9168704156479217,0.9900533451878194,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  1   3 101  28   3   0]
 [  0   2  16 105  13   0]
 [  0   0   0   2 134   0]
 [  0   0   0   0   0 137]]"
"StackingClassifier(estimators=[('e1',
                                RandomForestClassifier(max_features='log2',
                                                       min_samples_split=10,
                                                       n_estimators=800,
                                                       n_jobs=-1)),
                               ('e2', HistGradientBoostingClassifier()),
                               ('e3',
                                XGBClassifier(alpha=0.1, base_score=0.5,
                                              booster='gbtree',
                                              colsample_bylevel=1,
                                              colsample_bynode=1,
                                              colsample_bytree=0.9,
                                              enable_categorical=False,
                                              eta=0.05, eval_metric='mlogloss',
                                              g...
                                              importance_type=None,
                                              interaction_constraints='',
                                              lambda=0.01,
                                              learning_rate=0.0500000007,
                                              max_delta_step=0, max_depth=17,
                                              min_child_weight=1, missing=nan,
                                              monotone_constraints='()',
                                              n_estimators=100, n_jobs=12,
                                              num_parallel_tree=1,
                                              objective='multi:softprob',
                                              predictor='auto', random_state=0,
                                              reg_alpha=1,
                                              reg_lambda=0.00999999978,
                                              scale_pos_weight=None,
                                              subsample=0.9, ...))],
                   n_jobs=-1)","OrderedDict([('stack_method', 'auto')])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,55.21194300000025,0.003370715403423469,3690.70703125,0.9154411764705883,0.9161707324210523,0.9184846455041082,0.9156479217603912,0.990772142913479,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  1   1 102  32   0   0]
 [  0   1  21 111   3   0]
 [  0   0   0  10 126   0]
 [  0   0   0   0   0 137]]"
"VotingClassifier(estimators=[('e1',
                              RandomForestClassifier(max_features='log2',
                                                     min_samples_split=10,
                                                     n_estimators=800,
                                                     n_jobs=-1)),
                             ('e2', HistGradientBoostingClassifier()),
                             ('e3',
                              XGBClassifier(alpha=0.1, base_score=0.5,
                                            booster='gbtree',
                                            colsample_bylevel=1,
                                            colsample_bynode=1,
                                            colsample_bytree=0.9,
                                            enable_categorical=False, eta=0.05,
                                            eval_metric='mlogloss', gam...
                                            interaction_constraints='',
                                            lambda=0.01,
                                            learning_rate=0.0500000007,
                                            max_delta_step=0, max_depth=17,
                                            min_child_weight=1, missing=nan,
                                            monotone_constraints='()',
                                            n_estimators=100, n_jobs=12,
                                            num_parallel_tree=1,
                                            objective='multi:softprob',
                                            predictor='auto', random_state=0,
                                            reg_alpha=1,
                                            reg_lambda=0.00999999978,
                                            scale_pos_weight=None,
                                            subsample=0.9, ...))],
                 n_jobs=-1, voting='soft')","OrderedDict([('voting', 'soft')])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,5.8137525000001915,0.002731892787286083,3188.8046875,0.9154411764705882,0.9130336441935476,0.913004830027118,0.9156479217603912,0.9882356448475874,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  1   6 104  22   3   0]
 [  0   4  19 100  13   0]
 [  0   0   0   1 135   0]
 [  0   0   0   0   0 137]]"
"RandomForestClassifier(max_features='log2', min_samples_split=10,
                       n_estimators=800, n_jobs=-1)","OrderedDict([('max_depth', None), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 500)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,0.8362708999998176,0.0009052839853301541,2301.1484375,0.9154411764705882,0.913446289191976,0.9132726306826547,0.9156479217603912,0.9903500060945442,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  1   4 101  27   3   0]
 [  0   2  19 103  12   0]
 [  0   0   0   1 135   0]
 [  0   0   0   0   0 137]]"
"RandomForestClassifier(max_features='log2', min_samples_split=10,
                       n_estimators=800, n_jobs=-1)","OrderedDict([('max_depth', 30), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 800)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,1.3276395000002594,0.0014825022004890326,2331.171875,0.9142156862745098,0.9124011960310184,0.9125711064004158,0.9144254278728606,0.9903419397859022,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  1   3 100  28   4   0]
 [  0   2  18 104  12   0]
 [  0   0   0   2 134   0]
 [  0   0   0   0   0 137]]"
"RandomForestClassifier(max_features='log2', min_samples_split=10,
                       n_estimators=800, n_jobs=-1)","OrderedDict([('max_depth', None), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 500)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,0.8789016999999149,0.0009401731051344577,2302.60546875,0.9129901960784315,0.91116964663321,0.9113303663354596,0.91320293398533,0.9904692082111436,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  1   3 100  29   3   0]
 [  0   2  18 103  13   0]
 [  0   0   0   2 134   0]
 [  0   0   0   0   0 137]]"
"RandomForestClassifier(max_features='log2', min_samples_split=10,
                       n_estimators=800, n_jobs=-1)","OrderedDict([('max_depth', 20), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 2), ('n_estimators', 1200)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,2.0184245999998893,0.0023494656479214225,2366.37109375,0.9129901960784315,0.9110828391298387,0.911041434923734,0.91320293398533,0.9902738242907025,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  1   3 101  27   4   0]
 [  0   2  19 102  13   0]
 [  0   0   0   2 134   0]
 [  0   0   0   0   0 137]]"
HistGradientBoostingClassifier(),"OrderedDict([('warm_start', False)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,6.073330100000021,0.00020506870415677,2631.65625,0.9129901960784315,0.9110637552004414,0.9102807601591175,0.91320293398533,0.9899673045623043,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  1   3 104  26   2   0]
 [  0   1  25  98  12   0]
 [  0   0   0   1 135   0]
 [  0   0   0   0   0 137]]"
HistGradientBoostingClassifier(),"OrderedDict([('warm_start', True)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,6.089820300000156,0.0002041502444990106,2631.515625,0.9129901960784315,0.9110637552004414,0.9102807601591175,0.91320293398533,0.9899673045623043,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  1   3 104  26   2   0]
 [  0   1  25  98  12   0]
 [  0   0   0   1 135   0]
 [  0   0   0   0   0 137]]"
"RandomForestClassifier(max_features='log2', min_samples_split=10,
                       n_estimators=800, n_jobs=-1)","OrderedDict([('max_depth', None), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 5), ('n_estimators', 500)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,0.975187300000016,0.001403540953545312,2299.06640625,0.9105392156862745,0.9086289699227702,0.9086806502645357,0.910757946210269,0.9892520918627078,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  1   3  99  30   3   0]
 [  0   2  19 102  13   0]
 [  0   0   0   2 134   0]
 [  0   0   0   0   0 137]]"
"RandomForestClassifier(max_features='log2', min_samples_split=10,
                       n_estimators=800, n_jobs=-1)","OrderedDict([('max_depth', 30), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 5), ('n_estimators', 500)])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,0.9944501999998465,0.0016096105134476252,2994.29296875,0.9056372549019608,0.903060771684222,0.9026934654109674,0.9058679706601467,0.9878826119065884,"[[136   0   0   0   0   0]
 [  0 137   0   0   0   0]
 [  2   4 100  26   4   0]
 [  0   2  22  97  15   0]
 [  0   0   0   2 134   0]
 [  0   0   0   0   0 137]]"
