algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
"SVC(C=0.001, class_weight='balanced', probability=True)","OrderedDict([('C', 1000.0), ('class_weight', 'balanced'), ('gamma', 'auto')])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.5775074999996832,0.000489873437500421,2148.19921875,0.504284573677956,0.5385783920142022,0.6161486592657192,0.496875,0.7658486803240486,"[[ 1  1  0  0  0  0]
 [ 3  4  4  0  0  0]
 [ 8 14 78 29  4  3]
 [ 7  6 28 54 23 10]
 [ 0  5  0  1 20 14]
 [ 0  0  0  0  1  2]]"
"SVC(C=0.001, class_weight='balanced', probability=True)","OrderedDict([('C', 0.1), ('class_weight', 'balanced'), ('gamma', 'scale')])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'chlorides', 'residual sugar', 'volatile acidity', 'fixed acidity')",8,0.6307133999998769,0.0005577656250011387,2298.01953125,0.47612893642305404,0.39312643589646507,0.5625397727760252,0.325,0.7434799902273169,"[[ 2  0  0  0  0  0]
 [ 5  4  2  0  0  0]
 [16 25 58 21  6 10]
 [14 16 21 32 21 24]
 [ 1  4  0  2  6 27]
 [ 0  0  0  0  1  2]]"
"SVC(C=0.001, class_weight='balanced', probability=True)","OrderedDict([('C', 0.1), ('class_weight', 'balanced'), ('gamma', 'scale')])","('sulphates', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'volatile acidity', 'fixed acidity')",8,0.632611299999553,0.0005280484374992512,2164.3203125,0.4737471219548426,0.42399278154872305,0.5955694436654749,0.35625,0.7451144898363171,"[[ 2  0  0  0  0  0]
 [ 3  6  2  0  0  0]
 [13 27 62 18  6 10]
 [17 16 21 33 17 24]
 [ 1  4  1  2 10 22]
 [ 0  0  0  0  2  1]]"
"SVC(C=0.001, class_weight='balanced', probability=True)","OrderedDict([('C', 1000.0), ('class_weight', 'balanced'), ('gamma', 'auto')])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,0.5779663999999229,0.0004792059374999269,1469.109375,0.4665139445929887,0.5552625108597689,0.6226839359571836,0.515625,0.773376455616781,"[[ 1  1  0  0  0  0]
 [ 2  4  5  0  0  0]
 [ 5 18 77 30  2  4]
 [ 3  9 27 59 20 10]
 [ 0  4  0  3 23 10]
 [ 0  0  0  0  2  1]]"
"SVC(C=0.001, class_weight='balanced', probability=True)","OrderedDict([('C', 1000.0), ('class_weight', 'balanced'), ('gamma', 'auto')])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",8,0.5886405999999624,0.0004857046875002879,2075.5234375,0.4660158571004159,0.5193109414120795,0.6165021741122094,0.471875,0.7485132966930619,"[[ 1  1  0  0  0  0]
 [ 5  2  3  1  0  0]
 [ 6 17 80 22  6  5]
 [ 8  8 28 46 25 13]
 [ 0  5  0  2 20 13]
 [ 0  0  0  0  1  2]]"
"SVC(C=0.001, class_weight='balanced', probability=True)","OrderedDict([('C', 100.0), ('class_weight', 'balanced'), ('gamma', 'auto')])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",10,0.45446359999982633,0.0004847043750004332,1469.22265625,0.45070651366607256,0.5073080047808597,0.6105815639073966,0.465625,0.7617257548451289,"[[ 1  1  0  0  0  0]
 [ 1  5  5  0  0  0]
 [ 9 15 80 21  7  4]
 [ 6 12 29 42 27 12]
 [ 0  5  0  1 20 14]
 [ 0  0  0  0  2  1]]"
"SVC(C=0.001, class_weight='balanced', probability=True)","OrderedDict([('C', 1.0), ('class_weight', 'balanced'), ('gamma', 'scale')])","('sulphates', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'citric acid', 'volatile acidity', 'fixed acidity')",9,0.47102669999912905,0.0005057962499989798,2170.3203125,0.44756619503862155,0.5058917872355677,0.601854517275713,0.45625,0.7713417440849559,"[[ 1  1  0  0  0  0]
 [ 2  5  4  0  0  0]
 [ 4 25 70 26  4  7]
 [ 4 11 27 49 20 17]
 [ 0  4  1  3 20 12]
 [ 0  0  0  0  2  1]]"
"SVC(C=0.001, class_weight='balanced', probability=True)","OrderedDict([('C', 1.0), ('class_weight', 'balanced'), ('gamma', 'auto')])","('sulphates', 'density', 'total sulfur dioxide', 'free sulfur dioxide', 'chlorides', 'residual sugar', 'volatile acidity', 'fixed acidity')",8,0.682597099999839,0.0005240000000014788,2163.7265625,0.4472212938205585,0.35291393167186097,0.5604603691964893,0.28125,0.7225349282137061,"[[ 2  0  0  0  0  0]
 [ 6  3  2  0  0  0]
 [21 25 54 18  6 12]
 [17 15 21 22  9 44]
 [ 0  4  0  0  7 29]
 [ 0  1  0  0  0  2]]"
"SVC(C=0.001, class_weight='balanced', probability=True)","OrderedDict([('C', 100.0), ('class_weight', 'balanced'), ('gamma', 'auto')])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'chlorides', 'citric acid', 'volatile acidity', 'fixed acidity')",8,0.4697390000001178,0.00048305531250036893,2075.6015625,0.44527861333927504,0.43130701066995936,0.579455600740978,0.375,0.7427934753117086,"[[ 1  1  0  0  0  0]
 [ 4  5  1  1  0  0]
 [14 28 67 15  6  6]
 [ 9 15 31 33 25 15]
 [ 0  4  0  3 12 21]
 [ 0  0  0  0  1  2]]"
"SVC(C=0.001, class_weight='balanced', probability=True)","OrderedDict([('C', 1.0), ('class_weight', 'balanced'), ('gamma', 'auto')])","('sulphates', 'pH', 'density', 'total sulfur dioxide', 'chlorides', 'residual sugar', 'volatile acidity', 'fixed acidity')",8,0.6726724999998623,0.0005272484375012709,2297.84765625,0.43992080733808686,0.411024368429678,0.5724177401046866,0.340625,0.727747436595359,"[[ 2  0  0  0  0  0]
 [ 5  4  2  0  0  0]
 [18 17 57 29  8  7]
 [16 16 14 35 26 21]
 [ 0  3  0  3 10 24]
 [ 0  1  0  0  1  1]]"
