algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0033857000000026005,0.00029713093750001197,1422.83984375,0.25663296568627453,0.5280659840728099,0.5229244454206018,0.5375,0.7082458290597444,"[[ 0  1  1  0  0  0]
 [ 2  0  2  7  0  0]
 [ 1  2 97 33  3  0]
 [ 0  5 46 61 16  0]
 [ 0  1 11 14 14  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0031078000000022143,0.00029365000000001194,1422.890625,0.2717984068627451,0.5820450156298589,0.5655481548967465,0.609375,0.7405105088901298,"[[  0   0   2   0   0   0]
 [  0   0   7   4   0   0]
 [  0   0 103  29   4   0]
 [  0   0  36  83   9   0]
 [  0   0   8  23   9   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003050500000000511,0.0003321649999999954,1423.109375,0.2717984068627451,0.5816166325784184,0.5661959015237924,0.609375,0.7572195057925202,"[[  0   0   2   0   0   0]
 [  0   0   8   3   0   0]
 [  0   0 103  28   5   0]
 [  0   0  38  83   7   0]
 [  0   0   6  25   9   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0031680999999963433,0.0003097246875000126,1423.06640625,0.2605099710338681,0.5257528149716787,0.5213113901497054,0.534375,0.7225782343463979,"[[ 0  1  1  0  0  0]
 [ 2  1  3  5  0  0]
 [ 0  6 98 29  3  0]
 [ 0  3 45 61 19  0]
 [ 0  1  9 19 11  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0032394999999993956,0.00032015437500001467,1423.17578125,0.2710171568627451,0.5696720747467017,0.5531233661668444,0.59375,0.740261879392858,"[[  0   0   2   0   0   0]
 [  0   0   8   3   0   0]
 [  0   0 103  28   5   0]
 [  0   0  41  76  11   0]
 [  0   0   7  22  11   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003168399999999849,0.0003093821874999847,1423.16015625,0.271829044117647,0.5767224080267559,0.5597137014314929,0.603125,0.7539348574297522,"[[  0   0   2   0   0   0]
 [  0   0   8   3   0   0]
 [  0   0 106  25   5   0]
 [  0   0  42  77   9   0]
 [  0   0   5  25  10   0]
 [  0   0   0   2   1   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003079200000001947,0.00027820312499999834,1423.10546875,0.25663296568627453,0.5280659840728099,0.5229244454206018,0.5375,0.7082458290597444,"[[ 0  1  1  0  0  0]
 [ 2  0  2  7  0  0]
 [ 1  2 97 33  3  0]
 [ 0  5 46 61 16  0]
 [ 0  1 11 14 14  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0030418999999994867,0.0002859134374999961,1423.2109375,0.2717984068627451,0.5820450156298589,0.5655481548967465,0.609375,0.7405105088901298,"[[  0   0   2   0   0   0]
 [  0   0   7   4   0   0]
 [  0   0 103  29   4   0]
 [  0   0  36  83   9   0]
 [  0   0   8  23   9   0]
 [  0   0   0   3   0   0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0030973000000003026,0.00031606343749999153,1423.25390625,0.2717984068627451,0.5816166325784184,0.5661959015237924,0.609375,0.7572195057925202,"[[  0   0   2   0   0   0]
 [  0   0   8   3   0   0]
 [  0   0 103  28   5   0]
 [  0   0  38  83   7   0]
 [  0   0   6  25   9   0]
 [  0   0   0   3   0   0]]"
GaussianNB(),{'priors': None},"('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0022688999999971315,4.3370312500012886e-05,1423.71875,0.4337265114379085,0.5869585027495037,0.5929687081741416,0.5875,0.7489188833002617,"[[ 1  1  0  0  0  0]
 [ 0  0  8  2  1  0]
 [ 0  6 98 25  7  0]
 [ 0  3 36 67 21  1]
 [ 0  0  3 15 21  1]
 [ 0  0  0  0  2  1]]"
