algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'euclidean', 'n_jobs': -1, 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003829799999998329,0.0003336240625000042,1421.75,0.28446830436720144,0.5683117004908318,0.5641346279944046,0.578125,0.7281542629037243,"[[ 0  1  0  1  0  0]
 [ 1  1  4  5  0  0]
 [ 3  2 98 32  1  0]
 [ 0  1 42 73 12  0]
 [ 0  1  8 17 13  1]
 [ 0  0  0  1  2  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'euclidean', 'n_jobs': -1, 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.007336599999998583,0.00033936125000000317,1421.87890625,0.2634344362745098,0.5534967067028285,0.5389305838046845,0.575,0.7154444556564746,"[[  0   0   2   0   0   0]
 [  0   0   6   5   0   0]
 [  0   1 100  34   1   0]
 [  0   0  44  73  11   0]
 [  0   0   2  27  11   0]
 [  0   0   0   0   3   0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'euclidean', 'n_jobs': -1, 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.006358300000002259,0.000469025625000008,1422.48828125,0.2578125,0.5451391486734869,0.5280707923112986,0.56875,0.7140078524727611,"[[  0   0   2   0   0   0]
 [  0   0   5   6   0   0]
 [  0   0 102  32   2   0]
 [  0   0  46  70  12   0]
 [  0   0   3  27  10   0]
 [  0   0   0   0   3   0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.007382799999998468,0.0005045037500000071,1422.546875,0.273101882798574,0.5494632458733336,0.5470487004632012,0.55625,0.7265555068103826,"[[ 0  1  1  0  0  0]
 [ 1  1  5  4  0  0]
 [ 2  3 90 39  2  0]
 [ 0  1 40 75 11  1]
 [ 0  3  9 15 12  1]
 [ 0  0  0  1  2  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.005522199999997923,0.0005922221875000022,1422.29296875,0.25526960784313724,0.5279443340572678,0.5151193139448174,0.546875,0.7161640588014673,"[[ 0  0  2  0  0  0]
 [ 0  0  7  4  0  0]
 [ 0  0 91 44  1  0]
 [ 0  0 44 72 12  0]
 [ 0  0  5 23 12  0]
 [ 0  0  0  1  2  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004576300000000089,0.00042629656250000594,1422.31640625,0.2663756127450981,0.5537313877899928,0.539784506273868,0.575,0.719613083395732,"[[ 0  0  2  0  0  0]
 [ 0  0  6  5  0  0]
 [ 0  0 99 36  1  0]
 [ 0  0 44 73 11  0]
 [ 0  0  2 26 12  0]
 [ 0  0  0  1  2  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'minkowski', 'n_jobs': -1, 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.004797799999998631,0.00038035124999999945,1422.26171875,0.28446830436720144,0.5683117004908318,0.5641346279944046,0.578125,0.7281542629037243,"[[ 0  1  0  1  0  0]
 [ 1  1  4  5  0  0]
 [ 3  2 98 32  1  0]
 [ 0  1 42 73 12  0]
 [ 0  1  8 17 13  1]
 [ 0  0  0  1  2  0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'minkowski', 'n_jobs': -1, 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.005282499999999857,0.00037633999999999725,1422.296875,0.2634344362745098,0.5534967067028285,0.5389305838046845,0.575,0.7154444556564746,"[[  0   0   2   0   0   0]
 [  0   0   6   5   0   0]
 [  0   1 100  34   1   0]
 [  0   0  44  73  11   0]
 [  0   0   2  27  11   0]
 [  0   0   0   0   3   0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'minkowski', 'n_jobs': -1, 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0052086999999971795,0.0003814396874999959,1422.421875,0.2578125,0.5451391486734869,0.5280707923112986,0.56875,0.7140078524727611,"[[  0   0   2   0   0   0]
 [  0   0   5   6   0   0]
 [  0   0 102  32   2   0]
 [  0   0  46  70  12   0]
 [  0   0   3  27  10   0]
 [  0   0   0   0   3   0]]"
<class 'sklearn.naive_bayes.GaussianNB'>,{'priors': None},"('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0029814999999970837,5.9152499999992614e-05,1422.9375,0.26613190730837794,0.5058333450396453,0.5137810960591133,0.50625,0.7171220088354571,"[[ 0  1  1  0  0  0]
 [ 0  1  7  3  0  0]
 [ 2  6 96 28  4  0]
 [ 0  6 39 48 32  3]
 [ 0  0  2 21 17  0]
 [ 0  0  0  0  3  0]]"
