algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'euclidean', 'n_jobs': -1, 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003979499999985592,0.0002848231250000666,1423.00390625,0.3212176916221034,0.6096617269646908,0.6079889112903226,0.61875,0.7589635179401151,"[[  0   0   2   0   0   0]
 [  0   1   7   3   0   0]
 [  0   2 101  32   1   0]
 [  0   3  41  76   8   0]
 [  0   0   9   8  20   3]
 [  0   0   0   1   2   0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'euclidean', 'n_jobs': -1, 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0032090999999923042,0.00030602499999998756,1423.1015625,0.2927863190730838,0.5879527080645837,0.5790738388969521,0.60625,0.7614854319215001,"[[  0   0   2   0   0   0]
 [  0   1   6   4   0   0]
 [  0   0 105  29   2   0]
 [  0   3  40  76   9   0]
 [  0   1   6  21  12   0]
 [  0   0   0   0   3   0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'euclidean', 'n_jobs': -1, 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0031913999999915177,0.0003307809375000303,1422.97265625,0.2945939171122995,0.594515801511394,0.5902539216324658,0.61875,0.7777350157017684,"[[  0   0   2   0   0   0]
 [  0   1   7   3   0   0]
 [  0   0 112  23   1   0]
 [  0   2  44  74   8   0]
 [  0   0   6  23  11   0]
 [  0   0   0   0   3   0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0031016000000079202,0.0003026981249999672,1423.0625,0.2895540886809269,0.5746840041775426,0.5740450298374488,0.584375,0.7547543211840841,"[[  0   0   1   1   0   0]
 [  0   1   6   4   0   0]
 [  0   3 103  28   2   0]
 [  0   5  44  69  10   0]
 [  0   1   6  15  14   4]
 [  0   0   1   1   1   0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0031319999999936954,0.0003243159374999749,1422.65625,0.302774064171123,0.6000276116447132,0.6224697026486756,0.625,0.7725527643172485,"[[  0   0   2   0   0   0]
 [  0   1   8   2   0   0]
 [  0   0 114  21   1   0]
 [  0   0  49  72   7   0]
 [  0   0   7  20  13   0]
 [  0   0   0   1   2   0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'manhattan', 'n_jobs': -1, 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003120400000000245,0.0003614003125000487,1423.30859375,0.28172487745098035,0.5814076552674182,0.5744141586955959,0.60625,0.7701565058380668,"[[  0   0   2   0   0   0]
 [  0   0   7   4   0   0]
 [  0   0 106  29   1   0]
 [  0   0  48  75   5   0]
 [  0   0   4  23  13   0]
 [  0   0   0   1   2   0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'minkowski', 'n_jobs': -1, 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0035339000000078613,0.000292675624999994,1422.87890625,0.3212176916221034,0.6096617269646908,0.6079889112903226,0.61875,0.7589635179401151,"[[  0   0   2   0   0   0]
 [  0   1   7   3   0   0]
 [  0   2 101  32   1   0]
 [  0   3  41  76   8   0]
 [  0   0   9   8  20   3]
 [  0   0   0   1   2   0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'minkowski', 'n_jobs': -1, 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003807999999992262,0.0003290684375000019,1422.88671875,0.2927863190730838,0.5879527080645837,0.5790738388969521,0.60625,0.7614854319215001,"[[  0   0   2   0   0   0]
 [  0   1   6   4   0   0]
 [  0   0 105  29   2   0]
 [  0   3  40  76   9   0]
 [  0   1   6  21  12   0]
 [  0   0   0   0   3   0]]"
<class 'sklearn.neighbors._classification.KNeighborsClassifier'>,"{'metric': 'minkowski', 'n_jobs': -1, 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0034815000000207874,0.0003186453125000099,1423.34765625,0.2945939171122995,0.594515801511394,0.5902539216324658,0.61875,0.7777350157017684,"[[  0   0   2   0   0   0]
 [  0   1   7   3   0   0]
 [  0   0 112  23   1   0]
 [  0   2  44  74   8   0]
 [  0   0   6  23  11   0]
 [  0   0   0   0   3   0]]"
<class 'sklearn.naive_bayes.GaussianNB'>,{'priors': None},"('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0023242999999979475,3.57887499999876e-05,1423.63671875,0.2931999220142602,0.5579941801440875,0.5583857991087254,0.565625,0.7513807328717996,"[[  0   1   1   0   0   0]
 [  1   1   6   3   0   0]
 [  0   4 103  24   5   0]
 [  0   5  41  59  23   0]
 [  0   0   4  18  18   0]
 [  0   0   0   0   3   0]]"
