algorithm,params,features,n_features,train_time,predict_time,mem_max,balanced_accuracy,f1_weighted,precision_weighted,recall_weighted,roc_auc_ovr_weighted,confusion_matrix
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003256900000000229,0.0002687781250000021,1422.375,0.3104180592691622,0.5860829042550741,0.583091110531804,0.590625,0.7146771990164303,"[[ 0  2  0  0  0  0]
 [ 0  1  6  4  0  0]
 [ 3  3 89 38  2  1]
 [ 0  1 37 79 11  0]
 [ 0  0  5 15 20  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.00316439999999929,0.0002807628125000017,1423.109375,0.2725643382352941,0.559516654487882,0.5487128831417625,0.575,0.7297037754174648,"[[ 0  0  1  1  0  0]
 [ 0  0  8  3  0  0]
 [ 0  3 93 38  2  0]
 [ 0  0 38 77 13  0]
 [ 0  0  4 22 14  0]
 [ 0  0  0  3  0  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'euclidean', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0031812999999996094,0.0002823140624999998,1423.0546875,0.2815257352941176,0.5792799310209349,0.5697845778382692,0.596875,0.7380818678557979,"[[ 0  0  2  0  0  0]
 [ 0  0  6  5  0  0]
 [ 0  2 95 37  2  0]
 [ 0  0 36 82 10  0]
 [ 0  0  4 22 14  0]
 [ 0  0  0  3  0  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0049279000000019835,0.0004274690625000077,1422.984375,0.28409926470588237,0.5703171832008826,0.5670721088435373,0.575,0.7171556010305131,"[[ 0  1  1  0  0  0]
 [ 0  0  8  3  0  0]
 [ 3  2 92 33  3  3]
 [ 0  3 38 74 12  1]
 [ 0  0  8 14 18  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0034812000000030707,0.00035521281250000536,1423.0234375,0.2744332107843137,0.5574107142857142,0.5485197368421053,0.571875,0.7189315600403137,"[[ 0  0  2  0  0  0]
 [ 0  0  6  5  0  0]
 [ 2  0 89 44  1  0]
 [ 0  0 36 79 13  0]
 [ 0  0  3 22 15  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'manhattan', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0032513000000022885,0.00033263156250000757,1423.13671875,0.27000612745098035,0.5575428628389154,0.5495421974522292,0.575,0.7183154531896742,"[[ 0  0  2  0  0  0]
 [ 0  0  7  4  0  0]
 [ 0  1 89 44  2  0]
 [ 0  0 36 82 10  0]
 [ 0  0  2 25 13  0]
 [ 0  0  0  2  1  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 3}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.003136300000001313,0.0002524396875000057,1423.16796875,0.3104180592691622,0.5860829042550741,0.583091110531804,0.590625,0.7146771990164303,"[[ 0  2  0  0  0  0]
 [ 0  1  6  4  0  0]
 [ 3  3 89 38  2  1]
 [ 0  1 37 79 11  0]
 [ 0  0  5 15 20  0]
 [ 0  0  0  1  2  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 11}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0033625000000014893,0.00026709843750000184,1423.3203125,0.2725643382352941,0.559516654487882,0.5487128831417625,0.575,0.7297037754174648,"[[ 0  0  1  1  0  0]
 [ 0  0  8  3  0  0]
 [ 0  3 93 38  2  0]
 [ 0  0 38 77 13  0]
 [ 0  0  4 22 14  0]
 [ 0  0  0  3  0  0]]"
"KNeighborsClassifier(n_jobs=-1, n_neighbors=17)","{'metric': 'minkowski', 'n_neighbors': 17}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0032166000000017902,0.0002724921874999953,1423.09765625,0.2815257352941176,0.5792799310209349,0.5697845778382692,0.596875,0.7380818678557979,"[[ 0  0  2  0  0  0]
 [ 0  0  6  5  0  0]
 [ 0  2 95 37  2  0]
 [ 0  0 36 82 10  0]
 [ 0  0  4 22 14  0]
 [ 0  0  0  3  0  0]]"
GaussianNB(),{'priors': None},"('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0029910000000015202,3.569281249999889e-05,1423.640625,0.3072916666666667,0.5804927794101565,0.5864279838828501,0.58125,0.7449871287786498,"[[ 0  0  2  0  0  0]
 [ 0  0  4  7  0  0]
 [ 2  4 85 41  4  0]
 [ 0  4 25 76 23  0]
 [ 0  0  1 13 25  1]
 [ 0  0  0  2  1  0]]"
MultinomialNB(),{'alpha': 1.0},"('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0018053000000008979,2.9393437499991572e-05,1424.77734375,0.21492034313725492,0.47122233737730906,0.437315168268176,0.5375,0.7383181879995334,"[[  0   0   2   0   0   0]
 [  0   0   9   2   0   0]
 [  0   0 118  18   0   0]
 [  0   0  74  54   0   0]
 [  0   0  10  30   0   0]
 [  0   0   0   3   0   0]]"
BernoulliNB(),{'alpha': 1.0},"('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.0018523000000030265,2.931906249998839e-05,1426.2578125,0.1667738970588235,0.30481794012252916,0.44230769230769235,0.415625,0.4968797290066747,"[[  0   0   2   0   0   0]
 [  0   0   7   4   0   0]
 [  0   0 121  15   0   0]
 [  0   0 116  11   0   1]
 [  0   0  37   2   1   0]
 [  0   0   3   0   0   0]]"
DecisionTreeClassifier(criterion='entropy'),{'criterion': 'gini'},"('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.008210800000000518,3.5413750000001795e-05,1468.70703125,0.3303030303030303,0.5952175725118762,0.601720916654503,0.590625,0.6873468219036434,"[[ 0  0  2  0  0  0]
 [ 1  2  4  4  0  0]
 [ 2  9 85 37  3  0]
 [ 0  4 30 80 12  2]
 [ 0  0  3 14 22  1]
 [ 0  0  0  1  2  0]]"
DecisionTreeClassifier(criterion='entropy'),{'criterion': 'entropy'},"('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.011501600000002554,2.8116562500013487e-05,1468.76953125,0.29191176470588237,0.5948992716004667,0.5963356144352809,0.59375,0.6919887783981552,"[[ 0  1  1  0  0  0]
 [ 0  0  8  2  1  0]
 [ 2 10 92 24  8  0]
 [ 2  0 32 80 13  1]
 [ 0  0  6 15 18  1]
 [ 0  0  0  2  1  0]]"
MLPClassifier(learning_rate='adaptive'),"{'learning_rate': 'constant', 'momentum': 0.1}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.7846807999999967,3.770781250000965e-05,1484.26171875,0.2802696078431372,0.5808560604170305,0.5806345017074903,0.6,0.7801260914623601,"[[ 0  0  2  0  0  0]
 [ 0  0  5  5  1  0]
 [ 0  1 91 44  0  0]
 [ 0  0 33 88  7  0]
 [ 0  0  3 24 13  0]
 [ 0  0  0  3  0  0]]"
MLPClassifier(learning_rate='adaptive'),"{'learning_rate': 'constant', 'momentum': 0.5}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.7724790000000041,4.371750000000674e-05,1484.734375,0.28673406862745093,0.5910773990266328,0.5878284561469187,0.609375,0.7790555389805744,"[[ 0  0  2  0  0  0]
 [ 0  0  6  4  1  0]
 [ 0  2 95 39  0  0]
 [ 0  0 35 86  7  0]
 [ 0  0  3 23 14  0]
 [ 0  0  0  3  0  0]]"
MLPClassifier(learning_rate='adaptive'),"{'learning_rate': 'constant', 'momentum': 0.9}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.7750529999999927,3.612468749998321e-05,1484.6484375,0.29473039215686275,0.6029835857857959,0.6016710320780457,0.621875,0.7767613096814241,"[[ 0  0  2  0  0  0]
 [ 0  0  4  7  0  0]
 [ 0  0 96 40  0  0]
 [ 0  0 33 88  7  0]
 [ 0  0  2 23 15  0]
 [ 0  0  0  3  0  0]]"
MLPClassifier(learning_rate='adaptive'),"{'learning_rate': 'invscaling', 'momentum': 0.1}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.7392268999999914,3.539125000000532e-05,1484.58203125,0.28175551470588234,0.5799893534649632,0.5774234345091606,0.596875,0.7815886939684138,"[[ 0  0  2  0  0  0]
 [ 0  0  5  5  1  0]
 [ 0  2 92 42  0  0]
 [ 0  0 35 85  8  0]
 [ 0  0  2 24 14  0]
 [ 0  0  0  3  0  0]]"
MLPClassifier(learning_rate='adaptive'),"{'learning_rate': 'invscaling', 'momentum': 0.5}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.7551851999999997,3.765812499998411e-05,1484.49609375,0.2936887254901961,0.5958333333333333,0.5911645749394093,0.6125,0.776173404629559,"[[ 0  0  2  0  0  0]
 [ 0  0  5  6  0  0]
 [ 0  2 96 37  1  0]
 [ 0  0 37 84  7  0]
 [ 0  0  3 21 16  0]
 [ 0  0  0  3  0  0]]"
MLPClassifier(learning_rate='adaptive'),"{'learning_rate': 'invscaling', 'momentum': 0.9}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.7402581000000055,3.7371562500032594e-05,1483.91015625,0.2889552696078432,0.5961517723928591,0.5906306940103679,0.615625,0.7815161728813065,"[[  0   0   2   0   0   0]
 [  0   0   6   4   1   0]
 [  0   2 100  34   0   0]
 [  0   0  38  83   7   0]
 [  0   0   3  23  14   0]
 [  0   0   0   3   0   0]]"
MLPClassifier(learning_rate='adaptive'),"{'learning_rate': 'adaptive', 'momentum': 0.1}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.7545467000000059,3.594406250000404e-05,1483.89453125,0.28486519607843136,0.5923767050419848,0.5899910460873091,0.6125,0.7803572214343422,"[[ 0  0  2  0  0  0]
 [ 0  0  6  5  0  0]
 [ 0  2 99 35  0  0]
 [ 0  0 37 84  7  0]
 [ 0  0  3 24 13  0]
 [ 0  0  0  3  0  0]]"
MLPClassifier(learning_rate='adaptive'),"{'learning_rate': 'adaptive', 'momentum': 0.5}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.7626917999999989,3.623312500002918e-05,1483.9140625,0.28795955882352947,0.5940117696724854,0.5925927608662728,0.6125,0.7762626459414922,"[[ 0  0  2  0  0  0]
 [ 0  0  6  5  0  0]
 [ 0  2 96 38  0  0]
 [ 0  0 35 86  7  0]
 [ 0  0  3 23 14  0]
 [ 0  0  0  3  0  0]]"
MLPClassifier(learning_rate='adaptive'),"{'learning_rate': 'adaptive', 'momentum': 0.9}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.7367061000000064,3.712687499999312e-05,1483.765625,0.2740808823529412,0.5768639288900217,0.572665882128357,0.6,0.7726391263560034,"[[ 0  0  2  0  0  0]
 [ 0  0  6  5  0  0]
 [ 0  0 97 39  0  0]
 [ 0  0 36 84  8  0]
 [ 0  0  3 26 11  0]
 [ 0  0  0  3  0  0]]"
"SVC(C=1000, degree=5, kernel='poly', probability=True)","{'C': 0.001, 'degree': 1, 'gamma': 'auto', 'kernel': 'linear'}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.1687167000000045,0.00015273750000002195,1505.30078125,0.16666666666666666,0.2535087719298245,0.18062499999999998,0.425,0.755935185010405,"[[  0   0   2   0   0   0]
 [  0   0  11   0   0   0]
 [  0   0 136   0   0   0]
 [  0   0 128   0   0   0]
 [  0   0  40   0   0   0]
 [  0   0   3   0   0   0]]"
"SVC(C=1000, degree=5, kernel='poly', probability=True)","{'C': 0.001, 'degree': 1, 'gamma': 'auto', 'kernel': 'rbf'}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.3486649999999827,0.0005666087499999861,1505.3671875,0.16666666666666666,0.2535087719298245,0.18062499999999998,0.425,0.7484813585040669,"[[  0   0   2   0   0   0]
 [  0   0  11   0   0   0]
 [  0   0 136   0   0   0]
 [  0   0 128   0   0   0]
 [  0   0  40   0   0   0]
 [  0   0   3   0   0   0]]"
"SVC(C=1000, degree=5, kernel='poly', probability=True)","{'C': 0.001, 'degree': 1, 'gamma': 'auto', 'kernel': 'poly'}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.18358499999999367,0.00016354156250013573,1505.62109375,0.16666666666666666,0.2535087719298245,0.18062499999999998,0.425,0.7511922074770672,"[[  0   0   2   0   0   0]
 [  0   0  11   0   0   0]
 [  0   0 136   0   0   0]
 [  0   0 128   0   0   0]
 [  0   0  40   0   0   0]
 [  0   0   3   0   0   0]]"
"SVC(C=1000, degree=5, kernel='poly', probability=True)","{'C': 0.001, 'degree': 1, 'gamma': 'scale', 'kernel': 'linear'}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.18039909999998827,0.00016082250000000188,1505.54296875,0.16666666666666666,0.2535087719298245,0.18062499999999998,0.425,0.7528894876234722,"[[  0   0   2   0   0   0]
 [  0   0  11   0   0   0]
 [  0   0 136   0   0   0]
 [  0   0 128   0   0   0]
 [  0   0  40   0   0   0]
 [  0   0   3   0   0   0]]"
"SVC(C=1000, degree=5, kernel='poly', probability=True)","{'C': 0.001, 'degree': 1, 'gamma': 'scale', 'kernel': 'rbf'}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.3467080000000351,0.000529564687500006,1505.0625,0.16666666666666666,0.2535087719298245,0.18062499999999998,0.425,0.7661704524342873,"[[  0   0   2   0   0   0]
 [  0   0  11   0   0   0]
 [  0   0 136   0   0   0]
 [  0   0 128   0   0   0]
 [  0   0  40   0   0   0]
 [  0   0   3   0   0   0]]"
"SVC(C=1000, degree=5, kernel='poly', probability=True)","{'C': 0.001, 'degree': 1, 'gamma': 'scale', 'kernel': 'poly'}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.1890681999999515,0.0001613190625000982,1503.68359375,0.16666666666666666,0.2535087719298245,0.18062499999999998,0.425,0.7641447312016949,"[[  0   0   2   0   0   0]
 [  0   0  11   0   0   0]
 [  0   0 136   0   0   0]
 [  0   0 128   0   0   0]
 [  0   0  40   0   0   0]
 [  0   0   3   0   0   0]]"
"SVC(C=1000, degree=5, kernel='poly', probability=True)","{'C': 0.001, 'degree': 3, 'gamma': 'auto', 'kernel': 'linear'}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.1676898000000051,0.00015268718750007792,1505.56640625,0.16666666666666666,0.2535087719298245,0.18062499999999998,0.425,0.7547848241811665,"[[  0   0   2   0   0   0]
 [  0   0  11   0   0   0]
 [  0   0 136   0   0   0]
 [  0   0 128   0   0   0]
 [  0   0  40   0   0   0]
 [  0   0   3   0   0   0]]"
"SVC(C=1000, degree=5, kernel='poly', probability=True)","{'C': 0.001, 'degree': 3, 'gamma': 'auto', 'kernel': 'rbf'}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.3385940000000005,0.000539880312500074,1505.4140625,0.16666666666666666,0.2535087719298245,0.18062499999999998,0.425,0.7442783455076032,"[[  0   0   2   0   0   0]
 [  0   0  11   0   0   0]
 [  0   0 136   0   0   0]
 [  0   0 128   0   0   0]
 [  0   0  40   0   0   0]
 [  0   0   3   0   0   0]]"
"SVC(C=1000, degree=5, kernel='poly', probability=True)","{'C': 0.001, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}","('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH', 'sulphates', 'alcohol')",11,0.18350359999999455,0.0001647646874999964,1505.84765625,0.16666666666666666,0.2535087719298245,0.18062499999999998,0.425,0.6380568393992883,"[[  0   0   2   0   0   0]
 [  0   0  11   0   0   0]
 [  0   0 136   0   0   0]
 [  0   0 128   0   0   0]
 [  0   0  40   0   0   0]
 [  0   0   3   0   0   0]]"
